,index,tavg,tmin,tmax,prcp,wspd,pres,tsun,mrc,time
4149,2017-10-01,7.4,7.9,18.3,,,,,Drummond,
4150,2017-11-01,-3.3,-3.3,5.1,,,,,Drummond,
4151,2017-12-01,-15.9,-12.7,-6.1,68.2,,,,Drummond,
4152,2018-01-01,-15.8,-15.3,-5.0,,,,,Drummond,
4153,2018-02-01,-14.4,-9.9,0.1,82.9,,,,Drummond,
4154,2018-03-01,-3.3,-5.3,2.1,83.1,,,,Drummond,
4155,2018-04-01,-2.1,-0.5,7.2,,,,,Drummond,
4156,2018-05-01,9.6,8.9,21.4,47.5,,,,Drummond,
4157,2018-06-01,15.3,10.0,23.0,,,,,Drummond,
4158,2018-07-01,20.0,17.8,28.4,,,,,Drummond,
4159,2018-08-01,19.8,17.0,27.1,,,,,Drummond,
4160,2018-09-01,11.8,8.9,21.2,90.8,,,,Drummond,
4161,2018-10-01,2.7,1.3,10.1,102.9,,,,Drummond,
4162,2018-11-01,-5.9,-5.5,1.5,146.1,,,,Drummond,
4163,2018-12-01,-13.0,-13.3,-1.7,102.0,,,,Drummond,
4164,2019-01-01,-19.1,-17.4,-6.6,97.5,,,,Drummond,
4165,2019-02-01,-17.7,-17.4,-4.7,71.6,,,,Drummond,
4166,2019-03-01,-9.4,-10.6,0.4,71.2,,,,Drummond,
4167,2019-04-01,-0.9,-0.4,8.4,,,,,Drummond,
4168,2019-05-01,7.4,5.1,16.3,82.8,,,,Drummond,
4169,2019-06-01,14.8,10.0,23.4,85.1,,,,Drummond,
4170,2019-07-01,21.0,14.3,27.4,77.7,,,,Drummond,
4171,2019-08-01,16.3,12.3,24.7,,,,,Drummond,
4172,2019-09-01,11.3,8.0,19.8,,,,,Drummond,
4173,2019-10-01,8.3,3.4,14.1,,,,,Drummond,
4174,2019-11-01,-5.8,-6.8,1.3,78.6,,,,Drummond,
4175,2019-12-01,-11.7,-9.4,-1.2,58.2,,,,Drummond,
4176,2020-01-01,-7.5,-12.8,-2.8,100.5,12.3,1019.2,,Drummond,
4177,2020-02-01,-11.6,-15.7,-2.2,58.2,14.9,1015.9,,Drummond,
4178,2020-03-01,-8.9,-4.7,4.1,,,,,Drummond,
4179,2020-04-01,0.3,-1.1,9.2,83.2,17.6,1011.5,,Drummond,
4180,2020-05-01,8.2,5.0,19.1,25.3,15.4,1015.5,,Drummond,
4181,2020-06-01,16.5,,,,,,,Drummond,
4182,2020-07-01,19.7,15.4,27.6,134.4,9.4,1012.5,,Drummond,
4183,2020-08-01,18.8,12.2,24.2,181.7,9.3,1013.6,,Drummond,
4184,2020-09-01,11.2,6.4,19.5,88.1,10.7,1018.3,,Drummond,
4185,2020-10-01,2.5,2.2,12.7,102.9,12.2,1018.7,,Drummond,
4186,2020-11-01,0.6,-1.0,8.4,71.2,14.2,1018.1,,Drummond,
4187,2020-12-01,-3.7,-6.4,1.2,50.0,15.1,1015.3,,Drummond,
4188,2021-01-01,-8.1,-13.9,-4.1,43.5,10.8,1016.9,,Drummond,
4189,2021-02-01,-9.2,-17.4,-4.1,124.6,12.7,1019.7,,Drummond,
4190,2021-03-01,-1.7,-7.7,4.1,,,,,Drummond,
4191,2021-04-01,8.1,1.4,13.5,63.6,14.0,1012.3,,Drummond,
4192,2021-05-01,13.0,5.1,19.8,17.4,12.9,1017.3,,Drummond,
4193,2021-06-01,20.2,,,,,,,Drummond,
4194,2021-07-01,18.8,12.2,23.9,67.4,9.6,1014.9,,Drummond,
4195,2021-08-01,12.7,18.2,27.2,96.4,10.5,1015.6,,Drummond,
4196,2021-09-01,6.9,13.0,21.0,104.7,11.6,1014.0,,Drummond,
4197,2021-10-01,3.8,5.7,16.0,120.9,9.6,1015.9,,Drummond,
4198,2021-11-01,-5.8,-3.3,5.5,54.2,11.8,1016.8,,Drummond,
4199,2021-12-01,-14.0,-9.9,0.2,82.3,14.8,1015.9,,Drummond,
4200,2022-01-01,-25.6,-25.7,-8.4,32.1,11.5,1019.7,,Drummond,
4201,2022-02-01,-25.5,-15.9,-2.9,85.3,16.7,1021.3,,Drummond,
4202,2022-03-01,-2.7,-7.2,2.1,93.7,,,,Drummond,
4203,2022-04-01,-7.5,0.3,10.4,118.0,16.0,1015.1,,Drummond,
4204,2022-05-01,1.6,7.5,21.8,90.5,12.6,1017.1,,Drummond,
4205,2022-06-01,10.0,11.4,22.8,124.2,12.6,1012.9,,Drummond,
4206,2022-07-01,11.7,13.4,26.0,97.6,11.9,1011.8,,Drummond,
4207,2022-08-01,12.0,13.2,24.9,115.1,8.6,1015.3,,Drummond,
4208,2022-09-01,8.8,8.1,19.7,98.9,9.5,1015.8,,Drummond,
4209,2022-10-01,3.0,1.9,15.9,57.4,9.9,1018.3,,Drummond,
4210,2022-11-01,-8.6,-1.9,7.4,95.7,13.9,1017.9,,Drummond,
4211,2022-12-01,-11.5,-6.1,1.2,97.0,15.5,1019.0,,Drummond,
4212,2023-01-01,-20.5,-9.2,-1.8,102.8,11.3,1016.1,,Drummond,
4213,2023-02-01,-26.8,-13.8,-1.9,70.4,14.2,1016.0,,Drummond,
4214,2023-03-01,-1.1,,,,,,,Drummond,
4215,2023-04-01,-4.1,1.8,13.1,116.5,14.4,1015.7,,Drummond,
4216,2023-05-01,2.5,6.4,18.4,77.1,14.5,1015.4,,Drummond,
4217,2023-06-01,10.1,12.8,22.6,148.6,10.8,1011.2,,Drummond,
4218,2023-07-01,15.8,17.4,25.7,228.6,10.7,1011.3,,Drummond,
4219,2023-08-01,12.4,14.3,22.5,179.3,11.5,1011.7,,Drummond,
4220,2023-09-01,7.4,12.8,21.7,81.0,9.9,1018.1,,Drummond,
4221,2023-10-01,2.8,8.4,15.5,141.7,12.6,1012.2,,Drummond,
4222,2023-11-01,-5.6,-2.9,4.3,66.0,13.2,1017.5,,Drummond,
4223,2023-12-01,-11.5,-5.5,1.6,119.4,11.5,1019.1,,Drummond,
4224,2016-01-01,-12.1,-14.3,-3.1,,,,,Portneuf,
4225,2016-02-01,-10.7,-15.9,-2.8,,,,,Portneuf,
4226,2016-03-01,-10.7,-10.5,2.0,,,,,Portneuf,
4227,2016-04-01,0.8,-6.4,8.1,50.2,,,,Portneuf,
4228,2016-05-01,13.8,3.9,19.5,,,,,Portneuf,
4229,2016-06-01,14.7,9.2,23.9,,7.1,,,Portneuf,
4230,2016-07-01,17.0,11.1,,,,,,Portneuf,
4231,2016-08-01,17.5,11.7,26.2,79.8,,,,Portneuf,
4232,2016-09-01,13.0,5.7,21.5,,,,,Portneuf,
4233,2016-10-01,6.4,1.4,12.7,,,,,Portneuf,
4234,2016-11-01,1.5,-1.4,6.2,96.5,,,,Portneuf,
4235,2016-12-01,-13.2,-13.3,-3.2,107.8,4.4,,,Portneuf,
4236,2017-01-01,-13.2,-12.6,-3.0,108.7,,,,Portneuf,
4237,2017-02-01,-13.0,-14.5,-1.7,84.4,8.5,,,Portneuf,
4238,2017-03-01,-11.6,-13.5,-0.6,126.6,,,,Portneuf,
4239,2017-04-01,0.5,0.9,9.4,180.4,,,,Portneuf,
4240,2017-05-01,9.9,5.1,16.0,,,,,Portneuf,
4241,2017-06-01,14.7,8.6,23.4,81.4,,,,Portneuf,
4242,2017-07-01,18.0,10.9,25.1,,,,,Portneuf,
4243,2017-08-01,15.2,9.0,24.3,,,,,Portneuf,
4244,2017-09-01,14.4,7.9,23.1,71.8,,,,Portneuf,
4245,2017-10-01,7.4,3.1,16.5,173.0,6.2,,,Portneuf,
4246,2017-11-01,-3.3,-6.9,3.5,127.5,,,,Portneuf,
4247,2017-12-01,-15.9,-16.2,-6.4,79.6,7.1,,,Portneuf,
4248,2018-01-01,-15.8,-19.3,-7.0,97.1,8.4,,,Portneuf,
4249,2018-02-01,-14.4,-14.2,-2.3,,,,,Portneuf,
4250,2018-03-01,-3.3,-7.3,3.2,48.6,,,,Portneuf,
4251,2018-04-01,-2.1,-4.9,7.1,152.7,,,,Portneuf,
4252,2018-05-01,9.6,2.4,19.8,,,,,Portneuf,
4253,2018-06-01,15.3,7.4,23.0,,,,,Portneuf,
4254,2018-07-01,20.0,15.5,28.0,,,,,Portneuf,
4255,2018-08-01,19.8,12.3,27.0,73.5,,,,Portneuf,
4256,2018-09-01,11.8,6.9,21.0,98.0,,,,Portneuf,
4257,2018-10-01,2.7,1.8,9.0,,,,,Portneuf,
4258,2018-11-01,-5.9,-7.7,1.0,137.4,,,,Portneuf,
4259,2018-12-01,-13.0,-14.8,-3.1,104.9,,,,Portneuf,
4260,2019-01-01,-19.1,-19.1,-7.1,107.7,,,,Portneuf,
4261,2019-02-01,-17.7,-19.1,-5.1,114.5,9.4,,,Portneuf,
4262,2019-03-01,-9.4,-12.5,1.7,64.6,,,,Portneuf,
4263,2019-04-01,-0.9,-1.4,7.2,,,,,Portneuf,
4264,2019-05-01,7.4,1.8,16.2,78.8,,,,Portneuf,
4265,2019-06-01,14.8,7.3,22.6,116.1,,,,Portneuf,
4266,2019-07-01,21.0,11.2,28.3,48.3,4.8,,,Portneuf,
4267,2019-08-01,16.3,9.3,25.0,95.3,4.5,,,Portneuf,
4268,2019-09-01,11.3,5.4,18.7,110.6,,,,Portneuf,
4269,2019-10-01,8.3,0.9,12.8,128.6,,,,Portneuf,
4270,2019-11-01,-5.8,-5.4,1.8,,,,,Portneuf,
4271,2019-12-01,-11.7,-10.1,-1.9,,,,,Portneuf,
4272,2020-01-01,-7.5,-14.2,-3.6,118.8,,,,Portneuf,
4273,2020-02-01,-11.6,-15.0,-2.1,,,,,Portneuf,
4274,2020-03-01,-8.9,-6.7,3.3,,,,,Portneuf,
4275,2020-04-01,0.3,-3.6,8.6,87.1,8.8,,,Portneuf,
4276,2020-05-01,8.2,2.7,19.0,44.8,8.9,,,Portneuf,
4277,2020-06-01,16.5,10.7,25.7,,,,,Portneuf,
4278,2020-07-01,19.7,13.7,27.8,120.0,5.1,,,Portneuf,
4279,2020-08-01,18.8,9.8,24.7,,5.2,,,Portneuf,
4280,2020-09-01,11.2,7.5,19.1,,,,,Portneuf,
4281,2020-10-01,2.5,2.3,11.1,,,,,Portneuf,
4282,2020-11-01,0.6,-4.5,6.2,69.1,6.8,,,Portneuf,
4283,2020-12-01,-3.7,-9.2,0.0,112.8,6.9,,,Portneuf,
4284,2021-01-01,-8.1,-12.6,-3.2,40.8,7.6,,,Portneuf,
4285,2021-02-01,-9.2,-17.1,-2.8,68.2,6.5,1018.7,,Portneuf,
4286,2021-03-01,-1.7,-10.2,4.3,88.1,,,,Portneuf,
4287,2021-04-01,8.1,-0.4,12.9,29.2,9.5,1011.7,,Portneuf,
4288,2021-05-01,13.0,2.6,19.1,69.0,7.3,1016.3,,Portneuf,
4289,2021-06-01,20.2,10.2,24.9,225.9,5.5,1011.7,,Portneuf,
4290,2021-07-01,18.8,10.8,25.1,87.3,5.7,1013.8,,Portneuf,
4291,2021-08-01,12.7,15.1,27.6,23.7,5.9,1015.3,,Portneuf,
4292,2021-09-01,6.9,8.4,20.5,94.6,6.7,1013.8,,Portneuf,
4293,2021-10-01,3.8,4.5,15.1,105.0,6.3,1015.4,,Portneuf,
4294,2021-11-01,-5.8,-4.9,4.5,87.5,5.4,1015.6,,Portneuf,
4295,2021-12-01,-14.0,-13.2,-2.3,117.2,7.5,1015.2,,Portneuf,
4296,2022-01-01,-25.6,-24.5,-10.3,42.8,7.1,1018.5,,Portneuf,
4297,2022-02-01,-25.5,-18.1,-5.1,104.9,8.1,1020.5,,Portneuf,
4298,2022-03-01,-2.7,-9.8,0.3,111.0,,,,Portneuf,
4299,2022-04-01,-7.5,-1.6,9.2,87.4,9.6,1014.4,,Portneuf,
4300,2022-05-01,1.6,4.5,20.2,86.9,7.3,1016.5,,Portneuf,
4301,2022-06-01,10.0,10.0,22.2,162.5,5.9,1011.9,,Portneuf,
4302,2022-07-01,11.7,11.3,25.7,127.5,4.5,1010.4,,Portneuf,
4303,2022-08-01,12.0,12.2,24.8,152.0,4.3,1014.4,,Portneuf,
4304,2022-09-01,8.8,6.6,19.6,88.2,5.8,1014.6,,Portneuf,
4305,2022-10-01,3.0,0.3,14.8,67.9,4.6,1017.3,,Portneuf,
4306,2022-11-01,-8.6,-5.2,5.3,110.5,6.3,1016.7,,Portneuf,
4307,2022-12-01,-11.5,-7.7,-0.4,161.8,8.2,1018.8,,Portneuf,
4308,2023-01-01,-20.5,-12.7,-3.1,89.7,6.8,1016.3,,Portneuf,
4309,2023-02-01,-26.8,-18.0,-4.4,94.0,7.9,1016.2,,Portneuf,
4310,2023-03-01,-1.1,-7.7,2.7,51.9,,,,Portneuf,
4311,2023-04-01,-4.1,-1.2,10.0,115.4,9.1,1016.0,,Portneuf,
4312,2023-05-01,2.5,2.5,19.1,52.6,8.9,1015.1,,Portneuf,
4313,2023-06-01,10.1,10.6,22.1,100.9,6.0,1011.6,,Portneuf,
4314,2023-07-01,15.8,14.9,26.0,224.6,4.1,1011.1,,Portneuf,
4315,2023-08-01,12.4,10.4,22.7,158.7,5.0,1011.3,,Portneuf,
4316,2023-09-01,7.4,9.0,22.4,65.8,4.1,1017.9,,Portneuf,
4317,2023-10-01,2.8,4.9,15.6,138.5,4.7,1011.8,,Portneuf,
4318,2023-11-01,-5.6,-5.8,3.2,87.2,6.5,1017.0,,Portneuf,
4319,2023-12-01,-11.5,-8.3,0.1,111.1,5.7,1019.3,,Portneuf,
4320,2016-01-01,-12.1,-16.8,-3.8,58.8,16.9,1013.0,,La Jacques-Cartier,
4321,2016-02-01,-10.7,-16.6,-7.3,42.7,18.2,,,La Jacques-Cartier,
4322,2016-03-01,-10.7,-6.7,3.2,173.1,,,,La Jacques-Cartier,
4323,2016-04-01,0.8,-5.2,6.8,61.1,14.9,,,La Jacques-Cartier,
4324,2016-05-01,13.8,7.2,18.2,85.6,13.8,1014.3,,La Jacques-Cartier,
4325,2016-06-01,14.7,10.5,22.5,103.7,13.5,,,La Jacques-Cartier,
4326,2016-07-01,17.0,13.4,24.7,106.5,14.3,,,La Jacques-Cartier,
4327,2016-08-01,17.5,14.4,25.1,107.4,12.5,,,La Jacques-Cartier,
4328,2016-09-01,13.0,10.1,20.3,,12.2,,,La Jacques-Cartier,
4329,2016-10-01,6.4,3.0,9.9,56.8,14.5,1015.7,,La Jacques-Cartier,
4330,2016-11-01,1.5,-0.2,5.7,37.6,,,,La Jacques-Cartier,
4331,2016-12-01,-13.2,-16.7,-9.7,60.9,15.0,1015.6,,La Jacques-Cartier,
4332,2017-01-01,-13.2,-15.6,-3.9,111.9,16.5,,,La Jacques-Cartier,
4333,2017-02-01,-13.0,-13.6,-3.0,81.7,16.2,1012.0,,La Jacques-Cartier,
4334,2017-03-01,-11.6,-10.6,-1.8,82.6,,,,La Jacques-Cartier,
4335,2017-04-01,0.5,-1.1,9.3,30.9,12.4,1017.1,,La Jacques-Cartier,
4336,2017-05-01,9.9,5.2,15.7,21.6,14.9,1012.3,,La Jacques-Cartier,
4337,2017-06-01,14.7,12.0,21.6,92.2,,,,La Jacques-Cartier,
4338,2017-07-01,18.0,14.7,24.3,67.6,12.5,1013.2,,La Jacques-Cartier,
4339,2017-08-01,15.2,13.0,23.0,101.0,,,,La Jacques-Cartier,
4340,2017-09-01,14.4,9.7,17.4,151.1,11.9,,,La Jacques-Cartier,
4341,2017-10-01,7.4,2.6,15.4,204.8,13.9,,,La Jacques-Cartier,
4342,2017-11-01,-3.3,-6.1,2.9,160.2,,,,La Jacques-Cartier,
4343,2017-12-01,-15.9,-19.7,-12.3,31.8,16.9,1015.8,,La Jacques-Cartier,
4344,2018-01-01,-15.8,-19.7,-10.6,13.9,16.3,1019.5,,La Jacques-Cartier,
4345,2018-02-01,-14.4,-22.4,-11.3,8.0,,,,La Jacques-Cartier,
4346,2018-03-01,-3.3,-7.1,1.6,33.8,,,,La Jacques-Cartier,
4347,2018-04-01,-2.1,-4.0,5.5,145.5,,,,La Jacques-Cartier,
4348,2018-05-01,9.6,3.7,19.1,55.6,13.1,,,La Jacques-Cartier,
4349,2018-06-01,15.3,13.7,23.6,143.0,14.0,,,La Jacques-Cartier,
4350,2018-07-01,20.0,15.2,25.7,29.7,,,,La Jacques-Cartier,
4351,2018-08-01,19.8,13.7,24.3,40.5,9.1,1014.9,,La Jacques-Cartier,
4352,2018-09-01,11.8,8.1,20.0,109.0,10.3,1021.5,,La Jacques-Cartier,
4353,2018-10-01,2.7,0.4,8.1,107.0,15.7,1015.6,,La Jacques-Cartier,
4354,2018-11-01,-5.9,-10.9,-5.2,8.1,18.8,1016.3,,La Jacques-Cartier,
4355,2018-12-01,-13.0,-13.3,-6.7,16.4,11.5,1018.2,,La Jacques-Cartier,
4356,2019-01-01,-19.1,-22.7,-13.7,14.0,16.7,1016.3,,La Jacques-Cartier,
4357,2019-02-01,-17.7,-21.9,-12.3,34.2,19.4,1018.6,,La Jacques-Cartier,
4358,2019-03-01,-9.4,-12.1,-2.2,23.9,,,,La Jacques-Cartier,
4359,2019-04-01,-0.9,-2.1,7.7,19.9,19.0,1015.0,,La Jacques-Cartier,
4360,2019-05-01,7.4,3.3,15.1,103.7,13.1,1014.8,,La Jacques-Cartier,
4361,2019-06-01,14.8,11.8,22.7,59.7,12.1,1013.1,,La Jacques-Cartier,
4362,2019-07-01,21.0,15.3,24.9,146.1,12.3,1013.5,,La Jacques-Cartier,
4363,2019-08-01,16.3,13.5,23.0,110.7,13.3,1013.2,,La Jacques-Cartier,
4364,2019-09-01,11.3,7.7,17.7,128.5,11.1,1018.3,,La Jacques-Cartier,
4365,2019-10-01,8.3,0.6,6.6,108.1,12.9,1018.6,,La Jacques-Cartier,
4366,2019-11-01,-5.8,-8.8,-3.7,16.3,14.1,1016.3,,La Jacques-Cartier,
4367,2019-12-01,-11.7,-15.9,-8.1,13.6,15.4,1016.5,,La Jacques-Cartier,
4368,2020-01-01,-7.5,-15.9,-8.7,14.5,9.4,1018.3,,La Jacques-Cartier,
4369,2020-02-01,-11.6,-18.5,-6.9,9.0,10.7,1014.7,,La Jacques-Cartier,
4370,2020-03-01,-8.9,-9.6,1.1,11.0,,,,La Jacques-Cartier,
4371,2020-04-01,0.3,-4.8,6.7,29.0,12.7,1010.7,,La Jacques-Cartier,
4372,2020-05-01,8.2,5.2,16.1,28.3,13.1,1018.4,,La Jacques-Cartier,
4373,2020-06-01,16.5,9.7,24.1,54.4,9.5,1013.2,,La Jacques-Cartier,
4374,2020-07-01,19.7,16.2,26.5,75.1,7.8,1011.5,,La Jacques-Cartier,
4375,2020-08-01,18.8,14.3,24.9,84.3,8.5,1012.0,,La Jacques-Cartier,
4376,2020-09-01,11.2,6.2,18.5,122.3,7.2,1016.9,,La Jacques-Cartier,
4377,2020-10-01,2.5,-1.7,4.8,20.9,7.9,1017.7,,La Jacques-Cartier,
4378,2020-11-01,0.6,-6.6,1.4,9.7,9.4,1017.3,,La Jacques-Cartier,
4379,2020-12-01,-3.7,-13.4,-5.8,18.8,9.3,1014.5,,La Jacques-Cartier,
4380,2021-01-01,-8.1,-13.9,-6.4,13.6,10.7,1018.6,,La Jacques-Cartier,
4381,2021-02-01,-9.2,-22.1,-12.7,4.0,13.7,1019.8,,La Jacques-Cartier,
4382,2021-03-01,-1.7,-6.2,5.0,3.6,,,,La Jacques-Cartier,
4383,2021-04-01,8.1,-1.2,8.8,47.6,13.3,1015.9,,La Jacques-Cartier,
4384,2021-05-01,13.0,5.4,17.2,30.4,13.6,1018.9,,La Jacques-Cartier,
4385,2021-06-01,20.2,14.1,25.5,45.9,13.0,1011.6,,La Jacques-Cartier,
4386,2021-07-01,18.8,16.1,26.9,63.7,11.6,1016.4,,La Jacques-Cartier,
4387,2021-08-01,12.7,15.0,24.1,96.0,13.7,1012.7,,La Jacques-Cartier,
4388,2021-09-01,6.9,10.6,19.8,57.3,13.9,1012.4,,La Jacques-Cartier,
4389,2021-10-01,3.8,5.6,13.3,134.0,12.4,1014.9,,La Jacques-Cartier,
4390,2021-11-01,-5.8,-5.3,1.1,28.6,14.9,1015.3,,La Jacques-Cartier,
4391,2021-12-01,-14.0,-16.6,-8.2,19.3,13.7,1012.0,,La Jacques-Cartier,
4392,2022-01-01,-25.6,-24.6,-14.9,17.5,14.0,1019.4,,La Jacques-Cartier,
4393,2022-02-01,-25.5,-25.0,-13.0,27.2,12.5,1022.2,,La Jacques-Cartier,
4394,2022-03-01,-2.7,-12.1,-1.9,11.1,,,,La Jacques-Cartier,
4395,2022-04-01,-7.5,-4.3,3.0,117.2,14.3,1014.1,,La Jacques-Cartier,
4396,2022-05-01,1.6,5.8,16.0,153.2,14.5,1011.9,,La Jacques-Cartier,
4397,2022-06-01,10.0,10.7,22.2,215.4,14.8,1011.0,,La Jacques-Cartier,
4398,2022-07-01,11.7,14.6,24.4,202.1,11.8,1012.5,,La Jacques-Cartier,
4399,2022-08-01,12.0,14.5,24.1,72.9,11.9,1014.4,,La Jacques-Cartier,
4400,2022-09-01,8.8,9.2,18.5,31.1,13.2,1016.5,,La Jacques-Cartier,
4401,2022-10-01,3.0,2.3,10.3,19.0,13.9,1013.8,,La Jacques-Cartier,
4402,2022-11-01,-8.6,-6.3,-0.4,23.9,14.1,1015.4,,La Jacques-Cartier,
4403,2022-12-01,-11.5,-16.7,-10.0,29.4,13.3,1018.2,,La Jacques-Cartier,
4404,2023-01-01,-20.5,-14.9,-8.5,8.2,9.4,1017.0,,La Jacques-Cartier,
4405,2023-02-01,-26.8,-18.8,-7.1,9.0,14.0,1015.2,,La Jacques-Cartier,
4406,2023-03-01,-1.1,-13.2,-2.7,9.8,,,,La Jacques-Cartier,
4407,2023-04-01,-4.1,-3.6,5.4,37.3,14.0,1015.8,,La Jacques-Cartier,
4408,2023-05-01,2.5,8.7,20.6,38.6,14.9,1017.9,,La Jacques-Cartier,
4409,2023-06-01,10.1,14.8,24.9,77.3,11.3,1013.9,,La Jacques-Cartier,
4410,2023-07-01,15.8,13.3,23.3,59.0,11.4,1012.9,,La Jacques-Cartier,
4411,2023-08-01,12.4,14.0,23.0,51.9,11.5,1014.6,,La Jacques-Cartier,
4412,2023-09-01,7.4,11.5,20.2,31.7,12.3,1017.0,,La Jacques-Cartier,
4413,2023-10-01,2.8,3.4,9.6,76.8,10.6,1016.1,,La Jacques-Cartier,
4414,2023-11-01,-5.6,-6.1,0.3,43.9,14.8,1015.3,,La Jacques-Cartier,
4415,2023-12-01,-11.5,-6.9,-1.4,19.6,12.8,1016.8,,La Jacques-Cartier,
4416,2016-01-01,-12.1,-11.4,-2.9,39.0,9.5,1012.6,,La Côte-de-Beaupré,
4417,2016-02-01,-10.7,-12.4,-2.3,261.6,,,,La Côte-de-Beaupré,
4418,2016-03-01,-10.7,-8.8,1.1,165.0,,,,La Côte-de-Beaupré,
4419,2016-04-01,0.8,-4.0,7.2,47.0,,,,La Côte-de-Beaupré,
4420,2016-05-01,13.8,5.8,17.8,79.1,,,,La Côte-de-Beaupré,
4421,2016-06-01,14.7,11.3,22.3,104.1,7.3,1010.0,,La Côte-de-Beaupré,
4422,2016-07-01,17.0,13.9,24.5,139.2,7.5,1011.4,,La Côte-de-Beaupré,
4423,2016-08-01,17.5,14.1,25.4,65.0,,,,La Côte-de-Beaupré,
4424,2016-09-01,13.0,9.6,,,,,,La Côte-de-Beaupré,
4425,2016-10-01,6.4,4.5,12.8,,,,,La Côte-de-Beaupré,
4426,2016-11-01,1.5,0.6,7.0,70.1,,,,La Côte-de-Beaupré,
4427,2016-12-01,-13.2,-11.8,-2.6,164.4,8.2,1015.2,,La Côte-de-Beaupré,
4428,2017-01-01,-13.2,-10.9,-2.7,152.8,,,,La Côte-de-Beaupré,
4429,2017-02-01,-13.0,-12.4,-2.3,98.2,,,,La Côte-de-Beaupré,
4430,2017-03-01,-11.6,-11.1,-1.3,130.6,,,,La Côte-de-Beaupré,
4431,2017-04-01,0.5,,,,,,,La Côte-de-Beaupré,
4432,2017-05-01,9.9,6.1,15.7,111.4,,,,La Côte-de-Beaupré,
4433,2017-06-01,14.7,11.0,22.4,98.9,,,,La Côte-de-Beaupré,
4434,2017-07-01,18.0,13.8,,67.6,,,,La Côte-de-Beaupré,
4435,2017-08-01,15.2,12.7,23.6,98.0,,,,La Côte-de-Beaupré,
4436,2017-09-01,14.4,10.2,21.2,43.0,,,,La Côte-de-Beaupré,
4437,2017-10-01,7.4,5.5,16.2,207.0,7.7,1015.9,,La Côte-de-Beaupré,
4438,2017-11-01,-3.3,-4.6,3.9,138.6,,,,La Côte-de-Beaupré,
4439,2017-12-01,-15.9,-13.8,-6.1,84.0,8.9,1015.1,,La Côte-de-Beaupré,
4440,2018-01-01,-15.8,-16.4,-6.5,185.2,9.7,1018.8,,La Côte-de-Beaupré,
4441,2018-02-01,-14.4,,,143.4,,,,La Côte-de-Beaupré,
4442,2018-03-01,-3.3,-4.4,,63.2,,,,La Côte-de-Beaupré,
4443,2018-04-01,-2.1,-3.2,6.4,96.5,,,,La Côte-de-Beaupré,
4444,2018-05-01,9.6,4.6,18.7,42.8,,,,La Côte-de-Beaupré,
4445,2018-06-01,15.3,9.6,21.3,,,,,La Côte-de-Beaupré,
4446,2018-07-01,20.0,15.2,27.3,107.0,,,,La Côte-de-Beaupré,
4447,2018-08-01,19.8,15.2,25.8,131.9,,,,La Côte-de-Beaupré,
4448,2018-09-01,11.8,9.4,20.0,77.7,,,,La Côte-de-Beaupré,
4449,2018-10-01,2.7,,,,,,,La Côte-de-Beaupré,
4450,2018-11-01,-5.9,-5.7,1.1,116.2,,,,La Côte-de-Beaupré,
4451,2018-12-01,-13.0,-11.5,-3.0,83.6,6.6,1017.1,,La Côte-de-Beaupré,
4452,2019-01-01,-19.1,-16.7,-6.8,171.6,,,,La Côte-de-Beaupré,
4453,2019-02-01,-17.7,-16.3,-5.0,172.2,,,,La Côte-de-Beaupré,
4454,2019-03-01,-9.4,,,115.8,,,,La Côte-de-Beaupré,
4455,2019-04-01,-0.9,-0.8,7.6,110.2,,,,La Côte-de-Beaupré,
4456,2019-05-01,7.4,4.0,14.7,43.0,,,,La Côte-de-Beaupré,
4457,2019-06-01,14.8,10.0,21.4,150.2,,,,La Côte-de-Beaupré,
4458,2019-07-01,21.0,14.5,27.3,44.0,,,,La Côte-de-Beaupré,
4459,2019-08-01,16.3,12.4,24.3,121.0,,,,La Côte-de-Beaupré,
4460,2019-09-01,11.3,8.5,17.7,111.0,,,,La Côte-de-Beaupré,
4461,2019-10-01,8.3,3.6,12.5,111.2,,,,La Côte-de-Beaupré,
4462,2019-11-01,-5.8,-5.9,1.8,76.7,,,,La Côte-de-Beaupré,
4463,2019-12-01,-11.7,,,,,,,La Côte-de-Beaupré,
4464,2020-01-01,-7.5,-11.3,-3.5,75.0,8.8,1017.6,,La Côte-de-Beaupré,
4465,2020-02-01,-11.6,,,,,,,La Côte-de-Beaupré,
4466,2020-03-01,-8.9,,,,,,,La Côte-de-Beaupré,
4467,2020-04-01,0.3,-1.9,8.0,84.6,12.7,1010.3,,La Côte-de-Beaupré,
4468,2020-05-01,8.2,4.6,17.3,42.3,9.6,1013.5,,La Côte-de-Beaupré,
4469,2020-06-01,16.5,10.4,23.5,36.0,8.0,,,La Côte-de-Beaupré,
4470,2020-07-01,19.7,15.0,25.6,117.6,6.8,1011.4,,La Côte-de-Beaupré,
4471,2020-08-01,18.8,12.9,24.3,122.1,6.9,1011.6,,La Côte-de-Beaupré,
4472,2020-09-01,11.2,,,,,,,La Côte-de-Beaupré,
4473,2020-10-01,2.5,2.0,10.9,164.6,5.9,1017.7,,La Côte-de-Beaupré,
4474,2020-11-01,0.6,-2.7,7.1,124.2,7.0,1017.0,,La Côte-de-Beaupré,
4475,2020-12-01,-3.7,-7.4,0.2,126.7,7.7,1014.1,,La Côte-de-Beaupré,
