mrc,sector,date,total_kwh,tavg,sector_mrc
Mékinac,RÉSIDENTIEL,2022-09-01,6937414.0,13.3,RÉSIDENTIELMékinac
Acton,COMMERCIAL,2022-09-01,3466017.0,13.3,COMMERCIALActon
Acton,INDUSTRIEL,2022-09-01,1521242.0,13.3,INDUSTRIELActon
Montcalm,RÉSIDENTIEL,2022-09-01,28967119.0,13.3,RÉSIDENTIELMontcalm
Acton,RÉSIDENTIEL,2022-09-01,6822905.0,13.3,RÉSIDENTIELActon
Le Val-Saint-François,INDUSTRIEL,2022-09-01,53654144.7,13.3,INDUSTRIELLe Val-Saint-François
Le Val-Saint-François,COMMERCIAL,2022-09-01,4924292.0,13.3,COMMERCIALLe Val-Saint-François
Le Val-Saint-François,AGRICOLE,2022-09-01,2254160.0,13.3,AGRICOLELe Val-Saint-François
Acton,INSTITUTIONNEL,2022-09-01,746657.0,13.3,INSTITUTIONNELActon
Les Jardins-de-Napierville,INSTITUTIONNEL,2022-09-01,1009455.0,13.3,INSTITUTIONNELLes Jardins-de-Napierville
Les Jardins-de-Napierville,INDUSTRIEL,2022-09-01,3281800.0,13.3,INDUSTRIELLes Jardins-de-Napierville
Les Jardins-de-Napierville,COMMERCIAL,2022-09-01,8421805.0,13.3,COMMERCIALLes Jardins-de-Napierville
Les Jardins-de-Napierville,AGRICOLE,2022-09-01,9800784.0,13.3,AGRICOLELes Jardins-de-Napierville
Coaticook,AGRICOLE,2022-09-01,3804121.0,13.3,AGRICOLECoaticook
Coaticook,COMMERCIAL,2022-09-01,1635347.0,13.3,COMMERCIALCoaticook
Coaticook,INDUSTRIEL,2022-09-01,5374087.9,13.3,INDUSTRIELCoaticook
Coaticook,INSTITUTIONNEL,2022-09-01,13968425.320430107,13.3,INSTITUTIONNELCoaticook
Coaticook,RÉSIDENTIEL,2022-09-01,5366760.0,13.3,RÉSIDENTIELCoaticook
Marguerite-D'Youville,RÉSIDENTIEL,2022-09-01,37378685.0,13.3,RÉSIDENTIELMarguerite-D'Youville
Marguerite-D'Youville,INSTITUTIONNEL,2022-09-01,5742531.1,13.3,INSTITUTIONNELMarguerite-D'Youville
Marguerite-D'Youville,INDUSTRIEL,2022-09-01,178041449.20704302,13.3,INDUSTRIELMarguerite-D'Youville
Marguerite-D'Youville,COMMERCIAL,2022-09-01,20218090.1,13.3,COMMERCIALMarguerite-D'Youville
Marguerite-D'Youville,AGRICOLE,2022-09-01,559618.0,13.3,AGRICOLEMarguerite-D'Youville
Les Appalaches,AGRICOLE,2022-09-01,2301126.0,13.3,AGRICOLELes Appalaches
Les Appalaches,COMMERCIAL,2022-09-01,8846378.0,13.3,COMMERCIALLes Appalaches
Les Appalaches,INDUSTRIEL,2022-09-01,5522648.0,13.3,INDUSTRIELLes Appalaches
Les Appalaches,INSTITUTIONNEL,2022-09-01,2563121.0,13.3,INSTITUTIONNELLes Appalaches
Les Appalaches,RÉSIDENTIEL,2022-09-01,21624561.0,13.3,RÉSIDENTIELLes Appalaches
Administration régionale Kativik,COMMERCIAL,2022-09-01,,13.3,COMMERCIALAdministration régionale Kativik
Administration régionale Kativik,INSTITUTIONNEL,2022-09-01,,13.3,INSTITUTIONNELAdministration régionale Kativik
Administration régionale Kativik,RÉSIDENTIEL,2022-09-01,,13.3,RÉSIDENTIELAdministration régionale Kativik
Beauce-Centre,RÉSIDENTIEL,2022-09-01,8568186.0,13.3,RÉSIDENTIELBeauce-Centre
Beauce-Centre,INSTITUTIONNEL,2022-09-01,1044603.0,13.3,INSTITUTIONNELBeauce-Centre
Beauce-Centre,INDUSTRIEL,2022-09-01,7870071.514285714,13.3,INDUSTRIELBeauce-Centre
Le Val-Saint-François,INSTITUTIONNEL,2022-09-01,1075928.0,13.3,INSTITUTIONNELLe Val-Saint-François
Le Val-Saint-François,RÉSIDENTIEL,2022-09-01,12535607.0,13.3,RÉSIDENTIELLe Val-Saint-François
Les Jardins-de-Napierville,RÉSIDENTIEL,2022-09-01,14746140.0,13.3,RÉSIDENTIELLes Jardins-de-Napierville
Pontiac,INSTITUTIONNEL,2022-09-01,857073.0,13.3,INSTITUTIONNELPontiac
Pontiac,COMMERCIAL,2022-09-01,1690943.0,13.3,COMMERCIALPontiac
Pontiac,AGRICOLE,2022-09-01,504877.0,13.3,AGRICOLEPontiac
Pontiac,INDUSTRIEL,2022-09-01,95255.0,13.3,INDUSTRIELPontiac
Pontiac,RÉSIDENTIEL,2022-09-01,7601433.0,13.3,RÉSIDENTIELPontiac
Brome-Missisquoi,AGRICOLE,2022-10-01,4323670.0,7.6,AGRICOLEBrome-Missisquoi
Brome-Missisquoi,COMMERCIAL,2022-10-01,41306257.5,7.6,COMMERCIALBrome-Missisquoi
Abitibi,INDUSTRIEL,2022-10-01,18750955.2,7.6,INDUSTRIELAbitibi
Témiscamingue,COMMERCIAL,2022-10-01,4091571.0,7.6,COMMERCIALTémiscamingue
Le Haut-Saint-François,AGRICOLE,2022-10-01,2012143.0,7.6,AGRICOLELe Haut-Saint-François
Le Haut-Saint-François,COMMERCIAL,2022-10-01,5117166.6,7.6,COMMERCIALLe Haut-Saint-François
Le Haut-Saint-François,INDUSTRIEL,2022-10-01,9100583.1905914,7.6,INDUSTRIELLe Haut-Saint-François
Le Haut-Saint-François,INSTITUTIONNEL,2022-10-01,1556211.0,7.6,INSTITUTIONNELLe Haut-Saint-François
Le Haut-Saint-François,RÉSIDENTIEL,2022-10-01,11746497.0,7.6,RÉSIDENTIELLe Haut-Saint-François
Témiscamingue,AGRICOLE,2022-10-01,1343817.0,7.6,AGRICOLETémiscamingue
Roussillon,AGRICOLE,2022-10-01,1886984.0,7.6,AGRICOLERoussillon
Caniapiscau,RÉSIDENTIEL,2022-10-01,3505376.0,7.6,RÉSIDENTIELCaniapiscau
Caniapiscau,INSTITUTIONNEL,2022-10-01,789803.0,7.6,INSTITUTIONNELCaniapiscau
Caniapiscau,INDUSTRIEL,2022-10-01,131460598.9,7.6,INDUSTRIELCaniapiscau
Les Collines-de-l'Outaouais,AGRICOLE,2022-10-01,601584.0,7.6,AGRICOLELes Collines-de-l'Outaouais
Caniapiscau,COMMERCIAL,2022-10-01,2080372.0,7.6,COMMERCIALCaniapiscau
Roussillon,RÉSIDENTIEL,2022-10-01,84875613.0,7.6,RÉSIDENTIELRoussillon
Roussillon,COMMERCIAL,2022-10-01,26652046.415384617,7.6,COMMERCIALRoussillon
Roussillon,INDUSTRIEL,2022-10-01,35537531.4,7.6,INDUSTRIELRoussillon
Administration régionale Kativik,COMMERCIAL,2022-10-01,,7.6,COMMERCIALAdministration régionale Kativik
Administration régionale Kativik,INSTITUTIONNEL,2022-10-01,,7.6,INSTITUTIONNELAdministration régionale Kativik
Administration régionale Kativik,RÉSIDENTIEL,2022-10-01,,7.6,RÉSIDENTIELAdministration régionale Kativik
Rimouski-Neigette,RÉSIDENTIEL,2022-10-01,29327416.0,7.6,RÉSIDENTIELRimouski-Neigette
Pierre-De Saurel,RÉSIDENTIEL,2022-10-01,28021424.0,7.6,RÉSIDENTIELPierre-De Saurel
Pierre-De Saurel,INSTITUTIONNEL,2022-10-01,3858744.0,7.6,INSTITUTIONNELPierre-De Saurel
Pierre-De Saurel,INDUSTRIEL,2022-10-01,276158470.5,7.6,INDUSTRIELPierre-De Saurel
Pierre-De Saurel,COMMERCIAL,2022-10-01,9566310.0,7.6,COMMERCIALPierre-De Saurel
Pierre-De Saurel,AGRICOLE,2022-10-01,1904983.0,7.6,AGRICOLEPierre-De Saurel
Roussillon,INSTITUTIONNEL,2022-10-01,10538714.0,7.6,INSTITUTIONNELRoussillon
Témiscamingue,INDUSTRIEL,2022-10-01,85754598.7192542,7.6,INDUSTRIELTémiscamingue
Les Collines-de-l'Outaouais,RÉSIDENTIEL,2022-10-01,37655300.0,7.6,RÉSIDENTIELLes Collines-de-l'Outaouais
Les Collines-de-l'Outaouais,INSTITUTIONNEL,2022-10-01,901283.0,7.6,INSTITUTIONNELLes Collines-de-l'Outaouais
Les Basques,INDUSTRIEL,2022-10-01,172620.0,7.6,INDUSTRIELLes Basques
Les Basques,COMMERCIAL,2022-10-01,1775869.0,7.6,COMMERCIALLes Basques
Les Basques,AGRICOLE,2022-10-01,1424902.0,7.6,AGRICOLELes Basques
Marguerite-D'Youville,INSTITUTIONNEL,2022-10-01,6234877.2,7.6,INSTITUTIONNELMarguerite-D'Youville
Marguerite-D'Youville,INDUSTRIEL,2022-10-01,168071229.19295698,7.6,INDUSTRIELMarguerite-D'Youville
Marguerite-D'Youville,COMMERCIAL,2022-10-01,20585078.1,7.6,COMMERCIALMarguerite-D'Youville
Marguerite-D'Youville,RÉSIDENTIEL,2022-10-01,38821159.0,7.6,RÉSIDENTIELMarguerite-D'Youville
Drummond,RÉSIDENTIEL,2022-10-01,54203795.0,7.6,RÉSIDENTIELDrummond
Drummond,INSTITUTIONNEL,2022-10-01,6086737.0,7.6,INSTITUTIONNELDrummond
Drummond,INDUSTRIEL,2022-10-01,27606916.09571428,7.6,INDUSTRIELDrummond
Drummond,COMMERCIAL,2022-10-01,29476613.6,7.6,COMMERCIALDrummond
Drummond,AGRICOLE,2022-10-01,6106232.0,7.6,AGRICOLEDrummond
Beauce-Centre,AGRICOLE,2022-10-01,2465663.0,7.6,AGRICOLEBeauce-Centre
Beauce-Centre,COMMERCIAL,2022-10-01,4591022.0,7.6,COMMERCIALBeauce-Centre
Témiscamingue,INSTITUTIONNEL,2022-10-01,1582990.0,7.6,INSTITUTIONNELTémiscamingue
Beauce-Centre,INDUSTRIEL,2022-10-01,8287029.374285715,7.6,INDUSTRIELBeauce-Centre
Manicouagan,RÉSIDENTIEL,2022-10-01,10692043.0,7.6,RÉSIDENTIELManicouagan
Manicouagan,INSTITUTIONNEL,2022-10-01,20105523.11655914,7.6,INSTITUTIONNELManicouagan
Abitibi,INSTITUTIONNEL,2022-10-01,8433915.538064517,7.6,INSTITUTIONNELAbitibi
Abitibi,RÉSIDENTIEL,2022-10-01,12413878.0,7.6,RÉSIDENTIELAbitibi
Manicouagan,INDUSTRIEL,2022-10-01,294138113.8860215,7.6,INDUSTRIELManicouagan
Manicouagan,COMMERCIAL,2022-10-01,4835148.7,7.6,COMMERCIALManicouagan
Manicouagan,AGRICOLE,2022-10-01,147200.0,7.6,AGRICOLEManicouagan
Les Basques,INSTITUTIONNEL,2022-10-01,649128.0,7.6,INSTITUTIONNELLes Basques
Marguerite-D'Youville,AGRICOLE,2022-10-01,763551.0,7.6,AGRICOLEMarguerite-D'Youville
Les Basques,RÉSIDENTIEL,2022-10-01,4785016.0,7.6,RÉSIDENTIELLes Basques
Beauce-Centre,RÉSIDENTIEL,2022-10-01,10055081.0,7.6,RÉSIDENTIELBeauce-Centre
Abitibi,AGRICOLE,2022-10-01,466427.0,7.6,AGRICOLEAbitibi
Abitibi,COMMERCIAL,2022-10-01,5550236.0,7.6,COMMERCIALAbitibi
Témiscamingue,RÉSIDENTIEL,2022-10-01,9503690.0,7.6,RÉSIDENTIELTémiscamingue
Beauce-Centre,INSTITUTIONNEL,2022-10-01,1167161.0,7.6,INSTITUTIONNELBeauce-Centre
La Haute-Côte-Nord,AGRICOLE,2022-10-01,129148.0,7.6,AGRICOLELa Haute-Côte-Nord
Le Granit,COMMERCIAL,2022-10-01,3534436.0,7.6,COMMERCIALLe Granit
Rimouski-Neigette,INSTITUTIONNEL,2022-10-01,5993032.0,7.6,INSTITUTIONNELRimouski-Neigette
Memphrémagog,AGRICOLE,2022-10-01,1322402.0,7.6,AGRICOLEMemphrémagog
Le Val-Saint-François,AGRICOLE,2022-10-01,2331227.0,7.6,AGRICOLELe Val-Saint-François
Le Val-Saint-François,COMMERCIAL,2022-10-01,5297600.0,7.6,COMMERCIALLe Val-Saint-François
Le Val-Saint-François,INDUSTRIEL,2022-10-01,62060098.2,7.6,INDUSTRIELLe Val-Saint-François
La Vallée-de-la-Gatineau,AGRICOLE,2022-10-01,518643.0,7.6,AGRICOLELa Vallée-de-la-Gatineau
La Vallée-de-la-Gatineau,COMMERCIAL,2022-10-01,3524081.0,7.6,COMMERCIALLa Vallée-de-la-Gatineau
La Vallée-de-la-Gatineau,INDUSTRIEL,2022-10-01,2040190.0,7.6,INDUSTRIELLa Vallée-de-la-Gatineau
La Vallée-de-la-Gatineau,INSTITUTIONNEL,2022-10-01,1216472.0,7.6,INSTITUTIONNELLa Vallée-de-la-Gatineau
La Vallée-de-la-Gatineau,RÉSIDENTIEL,2022-10-01,16274768.0,7.6,RÉSIDENTIELLa Vallée-de-la-Gatineau
Coaticook,AGRICOLE,2022-10-01,3843036.0,7.6,AGRICOLECoaticook
Le Val-Saint-François,INSTITUTIONNEL,2022-10-01,1251501.0,7.6,INSTITUTIONNELLe Val-Saint-François
Rouville,RÉSIDENTIEL,2022-10-01,18372267.0,7.6,RÉSIDENTIELRouville
Rouville,INSTITUTIONNEL,2022-10-01,22431172.31075269,7.6,INSTITUTIONNELRouville
Rouville,INDUSTRIEL,2022-10-01,17006471.90107527,7.6,INDUSTRIELRouville
Rouville,COMMERCIAL,2022-10-01,6630575.0,7.6,COMMERCIALRouville
Rouville,AGRICOLE,2022-10-01,3643320.0,7.6,AGRICOLERouville
Pontiac,AGRICOLE,2022-10-01,667117.0,7.6,AGRICOLEPontiac
Pontiac,COMMERCIAL,2022-10-01,1914284.0,7.6,COMMERCIALPontiac
Pontiac,INDUSTRIEL,2022-10-01,115353.0,7.6,INDUSTRIELPontiac
Pontiac,INSTITUTIONNEL,2022-10-01,1046950.0,7.6,INSTITUTIONNELPontiac
Le Val-Saint-François,RÉSIDENTIEL,2022-10-01,15376524.0,7.6,RÉSIDENTIELLe Val-Saint-François
Pontiac,RÉSIDENTIEL,2022-10-01,10685486.0,7.6,RÉSIDENTIELPontiac
Coaticook,COMMERCIAL,2022-10-01,1711850.0,7.6,COMMERCIALCoaticook
Coaticook,INSTITUTIONNEL,2022-10-01,15612232.19247312,7.6,INSTITUTIONNELCoaticook
La Haute-Côte-Nord,COMMERCIAL,2022-10-01,10130407.6,7.6,COMMERCIALLa Haute-Côte-Nord
La Haute-Côte-Nord,INDUSTRIEL,2022-10-01,3671618.3,7.6,INDUSTRIELLa Haute-Côte-Nord
La Haute-Côte-Nord,INSTITUTIONNEL,2022-10-01,1550985.0,7.6,INSTITUTIONNELLa Haute-Côte-Nord
L'Érable,RÉSIDENTIEL,2022-10-01,12528112.0,7.6,RÉSIDENTIELL'Érable
L'Érable,INSTITUTIONNEL,2022-10-01,1515424.0,7.6,INSTITUTIONNELL'Érable
Nicolet-Yamaska,AGRICOLE,2022-10-01,4112155.0,7.6,AGRICOLENicolet-Yamaska
Nicolet-Yamaska,COMMERCIAL,2022-10-01,7571909.0,7.6,COMMERCIALNicolet-Yamaska
Nicolet-Yamaska,INDUSTRIEL,2022-10-01,1615885.0,7.6,INDUSTRIELNicolet-Yamaska
Nicolet-Yamaska,INSTITUTIONNEL,2022-10-01,2532066.0,7.6,INSTITUTIONNELNicolet-Yamaska
Coaticook,INDUSTRIEL,2022-10-01,5164536.9,7.6,INDUSTRIELCoaticook
Nicolet-Yamaska,RÉSIDENTIEL,2022-10-01,12250089.0,7.6,RÉSIDENTIELNicolet-Yamaska
L'Érable,COMMERCIAL,2022-10-01,8507875.0,7.6,COMMERCIALL'Érable
L'Érable,AGRICOLE,2022-10-01,4940484.0,7.6,AGRICOLEL'Érable
La Haute-Côte-Nord,RÉSIDENTIEL,2022-10-01,6184031.0,7.6,RÉSIDENTIELLa Haute-Côte-Nord
Montmagny,RÉSIDENTIEL,2022-10-01,12123873.0,7.6,RÉSIDENTIELMontmagny
Montmagny,INSTITUTIONNEL,2022-10-01,1784866.0,7.6,INSTITUTIONNELMontmagny
Montmagny,INDUSTRIEL,2022-10-01,5455342.0,7.6,INDUSTRIELMontmagny
Montmagny,COMMERCIAL,2022-10-01,5661695.0,7.6,COMMERCIALMontmagny
Montmagny,AGRICOLE,2022-10-01,1499148.0,7.6,AGRICOLEMontmagny
Coaticook,RÉSIDENTIEL,2022-10-01,6517716.0,7.6,RÉSIDENTIELCoaticook
L'Érable,INDUSTRIEL,2022-10-01,9036314.6,7.6,INDUSTRIELL'Érable
La Haute-Yamaska,AGRICOLE,2022-10-01,2402931.0,7.6,AGRICOLELa Haute-Yamaska
La Haute-Yamaska,COMMERCIAL,2022-10-01,19142555.0,7.6,COMMERCIALLa Haute-Yamaska
La Haute-Yamaska,INDUSTRIEL,2022-10-01,16377669.375714283,7.6,INDUSTRIELLa Haute-Yamaska
Vaudreuil-Soulanges,RÉSIDENTIEL,2022-10-01,84817784.0,7.6,RÉSIDENTIELVaudreuil-Soulanges
Papineau,RÉSIDENTIEL,2022-10-01,19425905.0,7.6,RÉSIDENTIELPapineau
Papineau,INSTITUTIONNEL,2022-10-01,1451612.0,7.6,INSTITUTIONNELPapineau
Papineau,INDUSTRIEL,2022-10-01,4054359.9,7.6,INDUSTRIELPapineau
Papineau,COMMERCIAL,2022-10-01,4452643.0,7.6,COMMERCIALPapineau
Papineau,AGRICOLE,2022-10-01,1131873.0,7.6,AGRICOLEPapineau
Le Granit,AGRICOLE,2022-10-01,1801348.0,7.6,AGRICOLELe Granit
Le Granit,INDUSTRIEL,2022-10-01,16842809.8,7.6,INDUSTRIELLe Granit
Le Granit,INSTITUTIONNEL,2022-10-01,2284768.0,7.6,INSTITUTIONNELLe Granit
Vaudreuil-Soulanges,INSTITUTIONNEL,2022-10-01,6851919.0,7.6,INSTITUTIONNELVaudreuil-Soulanges
Le Granit,RÉSIDENTIEL,2022-10-01,13542576.0,7.6,RÉSIDENTIELLe Granit
Brome-Missisquoi,INSTITUTIONNEL,2022-10-01,4843669.0,7.6,INSTITUTIONNELBrome-Missisquoi
Les Sources,AGRICOLE,2022-10-01,2274252.0,7.6,AGRICOLELes Sources
Les Sources,COMMERCIAL,2022-10-01,2980280.0,7.6,COMMERCIALLes Sources
Les Sources,INDUSTRIEL,2022-10-01,1198249.5,7.6,INDUSTRIELLes Sources
Rimouski-Neigette,AGRICOLE,2022-10-01,1392849.0,7.6,AGRICOLERimouski-Neigette
Rimouski-Neigette,COMMERCIAL,2022-10-01,16309901.0,7.6,COMMERCIALRimouski-Neigette
Rimouski-Neigette,INDUSTRIEL,2022-10-01,1688223.0,7.6,INDUSTRIELRimouski-Neigette
Les Sources,INSTITUTIONNEL,2022-10-01,949071.0,7.6,INSTITUTIONNELLes Sources
Les Sources,RÉSIDENTIEL,2022-10-01,8459152.0,7.6,RÉSIDENTIELLes Sources
Brome-Missisquoi,RÉSIDENTIEL,2022-10-01,42866411.0,7.6,RÉSIDENTIELBrome-Missisquoi
Minganie,AGRICOLE,2022-10-01,4085.0,7.6,AGRICOLEMinganie
Minganie,COMMERCIAL,2022-10-01,1507061.0,7.6,COMMERCIALMinganie
Minganie,INDUSTRIEL,2022-10-01,1466430.0,7.6,INDUSTRIELMinganie
La Haute-Yamaska,INSTITUTIONNEL,2022-10-01,5343593.0,7.6,INSTITUTIONNELLa Haute-Yamaska
La Haute-Yamaska,RÉSIDENTIEL,2022-10-01,47105096.0,7.6,RÉSIDENTIELLa Haute-Yamaska
La Mitis,RÉSIDENTIEL,2022-10-01,9571034.0,7.6,RÉSIDENTIELLa Mitis
La Mitis,INSTITUTIONNEL,2022-10-01,1708999.0,7.6,INSTITUTIONNELLa Mitis
La Mitis,INDUSTRIEL,2022-10-01,6350070.7,7.6,INDUSTRIELLa Mitis
La Mitis,COMMERCIAL,2022-10-01,3504572.0,7.6,COMMERCIALLa Mitis
La Mitis,AGRICOLE,2022-10-01,1453267.0,7.6,AGRICOLELa Mitis
Vaudreuil-Soulanges,AGRICOLE,2022-10-01,4102861.0,7.6,AGRICOLEVaudreuil-Soulanges
Vaudreuil-Soulanges,COMMERCIAL,2022-10-01,30391346.200000003,7.6,COMMERCIALVaudreuil-Soulanges
Sept-Rivières,AGRICOLE,2022-10-01,26806.0,7.6,AGRICOLESept-Rivières
Sept-Rivières,COMMERCIAL,2022-10-01,17621521.9,7.6,COMMERCIALSept-Rivières
Sept-Rivières,INDUSTRIEL,2022-10-01,821923207.2142857,7.6,INDUSTRIELSept-Rivières
Sept-Rivières,INSTITUTIONNEL,2022-10-01,6180107.0,7.6,INSTITUTIONNELSept-Rivières
Sept-Rivières,RÉSIDENTIEL,2022-10-01,19871792.0,7.6,RÉSIDENTIELSept-Rivières
Vaudreuil-Soulanges,INDUSTRIEL,2022-10-01,9708251.29784946,7.6,INDUSTRIELVaudreuil-Soulanges
Le Golfe-du-Saint-Laurent,COMMERCIAL,2022-10-01,1001302.0,7.6,COMMERCIALLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,INDUSTRIEL,2022-10-01,5601.0,7.6,INDUSTRIELLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,INSTITUTIONNEL,2022-10-01,656803.0,7.6,INSTITUTIONNELLe Golfe-du-Saint-Laurent
Le Golfe-du-Saint-Laurent,RÉSIDENTIEL,2022-10-01,2750343.0,7.6,RÉSIDENTIELLe Golfe-du-Saint-Laurent
Minganie,RÉSIDENTIEL,2022-10-01,3693264.0,7.6,RÉSIDENTIELMinganie
Minganie,INSTITUTIONNEL,2022-10-01,948848.0,7.6,INSTITUTIONNELMinganie
Brome-Missisquoi,INDUSTRIEL,2022-10-01,25182257.3,7.6,INDUSTRIELBrome-Missisquoi
Memphrémagog,COMMERCIAL,2022-10-01,5857050.0,7.6,COMMERCIALMemphrémagog
Les Collines-de-l'Outaouais,INDUSTRIEL,2022-10-01,427993.0,7.6,INDUSTRIELLes Collines-de-l'Outaouais
Memphrémagog,INSTITUTIONNEL,2022-10-01,33359382.7,7.6,INSTITUTIONNELMemphrémagog
Le Rocher-Percé,COMMERCIAL,2022-10-01,3967952.0,7.6,COMMERCIALLe Rocher-Percé
Le Rocher-Percé,INDUSTRIEL,2022-10-01,22650126.4,7.6,INDUSTRIELLe Rocher-Percé
Le Rocher-Percé,INSTITUTIONNEL,2022-10-01,1860053.0,7.6,INSTITUTIONNELLe Rocher-Percé
Le Rocher-Percé,RÉSIDENTIEL,2022-10-01,10494037.0,7.6,RÉSIDENTIELLe Rocher-Percé
Mékinac,COMMERCIAL,2022-10-01,1988366.0,7.6,COMMERCIALMékinac
La Haute-Gaspésie,RÉSIDENTIEL,2022-10-01,6767959.0,7.6,RÉSIDENTIELLa Haute-Gaspésie
La Haute-Gaspésie,INSTITUTIONNEL,2022-10-01,924231.0,7.6,INSTITUTIONNELLa Haute-Gaspésie
La Haute-Gaspésie,INDUSTRIEL,2022-10-01,815613.0,7.6,INDUSTRIELLa Haute-Gaspésie
La Haute-Gaspésie,COMMERCIAL,2022-10-01,3384655.0,7.6,COMMERCIALLa Haute-Gaspésie
La Haute-Gaspésie,AGRICOLE,2022-10-01,36168.0,7.6,AGRICOLELa Haute-Gaspésie
Les Etchemins,RÉSIDENTIEL,2022-10-01,9906226.0,7.6,RÉSIDENTIELLes Etchemins
Les Etchemins,INSTITUTIONNEL,2022-10-01,954600.0,7.6,INSTITUTIONNELLes Etchemins
Les Etchemins,INDUSTRIEL,2022-10-01,2522480.0,7.6,INDUSTRIELLes Etchemins
Les Etchemins,COMMERCIAL,2022-10-01,3080481.0,7.6,COMMERCIALLes Etchemins
Les Etchemins,AGRICOLE,2022-10-01,756490.0,7.6,AGRICOLELes Etchemins
Le Rocher-Percé,AGRICOLE,2022-10-01,138871.0,7.6,AGRICOLELe Rocher-Percé
Le Haut-Saint-Laurent,AGRICOLE,2022-10-01,3702135.0,7.6,AGRICOLELe Haut-Saint-Laurent
Le Haut-Richelieu,AGRICOLE,2022-10-01,4165883.0,7.6,AGRICOLELe Haut-Richelieu
Le Haut-Richelieu,INDUSTRIEL,2022-10-01,13111532.0,7.6,INDUSTRIELLe Haut-Richelieu
Montcalm,INSTITUTIONNEL,2022-10-01,1597394.0,7.6,INSTITUTIONNELMontcalm
Montcalm,INDUSTRIEL,2022-10-01,6338229.3,7.6,INDUSTRIELMontcalm
Montcalm,COMMERCIAL,2022-10-01,7599794.0,7.6,COMMERCIALMontcalm
Montcalm,AGRICOLE,2022-10-01,4641781.0,7.6,AGRICOLEMontcalm
Memphrémagog,INDUSTRIEL,2022-10-01,82516089.6,7.6,INDUSTRIELMemphrémagog
Les Chenaux,RÉSIDENTIEL,2022-10-01,11369398.0,7.6,RÉSIDENTIELLes Chenaux
Les Chenaux,INSTITUTIONNEL,2022-10-01,704834.0,7.6,INSTITUTIONNELLes Chenaux
Les Chenaux,INDUSTRIEL,2022-10-01,287741.0,7.6,INDUSTRIELLes Chenaux
Les Chenaux,COMMERCIAL,2022-10-01,2443995.0,7.6,COMMERCIALLes Chenaux
Les Chenaux,AGRICOLE,2022-10-01,1491203.0,7.6,AGRICOLELes Chenaux
Deux-Montagnes,AGRICOLE,2022-10-01,2127072.0,7.6,AGRICOLEDeux-Montagnes
Deux-Montagnes,COMMERCIAL,2022-10-01,18887272.0,7.6,COMMERCIALDeux-Montagnes
Mékinac,AGRICOLE,2022-10-01,697468.0,7.6,AGRICOLEMékinac
Le Haut-Richelieu,RÉSIDENTIEL,2022-10-01,59346664.0,7.6,RÉSIDENTIELLe Haut-Richelieu
Le Haut-Richelieu,INSTITUTIONNEL,2022-10-01,8702217.0,7.6,INSTITUTIONNELLe Haut-Richelieu
Le Haut-Richelieu,COMMERCIAL,2022-10-01,24865033.0,7.6,COMMERCIALLe Haut-Richelieu
Le Haut-Saint-Laurent,COMMERCIAL,2022-10-01,5159195.0,7.6,COMMERCIALLe Haut-Saint-Laurent
Le Haut-Saint-Laurent,INDUSTRIEL,2022-10-01,2798744.0,7.6,INDUSTRIELLe Haut-Saint-Laurent
Le Haut-Saint-Laurent,INSTITUTIONNEL,2022-10-01,1628828.0,7.6,INSTITUTIONNELLe Haut-Saint-Laurent
D'Autray,COMMERCIAL,2022-10-01,7633455.0,7.6,COMMERCIALD'Autray
D'Autray,INDUSTRIEL,2022-10-01,6224641.0,7.6,INDUSTRIELD'Autray
D'Autray,INSTITUTIONNEL,2022-10-01,1932679.0,7.6,INSTITUTIONNELD'Autray
D'Autray,RÉSIDENTIEL,2022-10-01,26109491.0,7.6,RÉSIDENTIELD'Autray
Les Appalaches,AGRICOLE,2022-10-01,2333947.0,7.6,AGRICOLELes Appalaches
Les Appalaches,COMMERCIAL,2022-10-01,9614544.0,7.6,COMMERCIALLes Appalaches
Avignon,RÉSIDENTIEL,2022-10-01,7254727.0,7.6,RÉSIDENTIELAvignon
Avignon,INSTITUTIONNEL,2022-10-01,1041193.0,7.6,INSTITUTIONNELAvignon
Avignon,INDUSTRIEL,2022-10-01,1672565.0,7.6,INDUSTRIELAvignon
Avignon,COMMERCIAL,2022-10-01,3010220.0,7.6,COMMERCIALAvignon
Avignon,AGRICOLE,2022-10-01,232509.0,7.6,AGRICOLEAvignon
Les Maskoutains,AGRICOLE,2022-10-01,8820628.0,7.6,AGRICOLELes Maskoutains
Les Maskoutains,COMMERCIAL,2022-10-01,36469799.7,7.6,COMMERCIALLes Maskoutains
Les Maskoutains,INDUSTRIEL,2022-10-01,24154111.127860155,7.6,INDUSTRIELLes Maskoutains
Les Maskoutains,INSTITUTIONNEL,2022-10-01,10438698.0,7.6,INSTITUTIONNELLes Maskoutains
D'Autray,AGRICOLE,2022-10-01,3085163.0,7.6,AGRICOLED'Autray
La Matanie,AGRICOLE,2022-10-01,570246.0,7.6,AGRICOLELa Matanie
La Matanie,COMMERCIAL,2022-10-01,4971585.0,7.6,COMMERCIALLa Matanie
La Côte-de-Beaupré,INSTITUTIONNEL,2022-10-01,1711158.0,7.6,INSTITUTIONNELLa Côte-de-Beaupré
